"5af8","<C_YELLOW>兵士<C_NONE>
これは 王子さま。ジェストンさまは
城の２階に いらっしゃいます。
どうぞ お入りください。",""
"5b57","<C_YELLOW>男<C_NONE>
世の中が 暗黒に包まれた時
竜の卵から 真紅の竜がかえり
邪悪なものを焼きつくす。

こんな言い伝え 知ってますか？
父が よく言っていたんです。
",""
"5be6","<C_YELLOW>男<C_NONE>
きいてくれよ。ジェストンさまが
後継ぎ候補を 追い出したから
変だと思っていたんだ。

そしたら何と ファーレーン王国と
合併しようとしてるって うわさだぜ。",""
"5c81","<C_YELLOW>女<C_NONE>
うちの子たちったら モンスターが
いなくなったから おおよろこびで
遊びまわっているのよ。",""
"5cdd","<C_YELLOW>老人<C_NONE>
よかった よかった。
やっと女神 フレイアさまの お怒りがおさまったようじゃ。

ちかごろの 若いもんときたら 神様を信じぬから いかんのじゃ。",""
"5d6b","<C_YELLOW>子供<C_NONE>
やっと こわいモンスターが
いなくなったから 町の外まで
出ていけるように なったんだ。",""
"5dc6","<C_YELLOW>子供<C_NONE>
町の外だったら 広いから 鬼ごっこ
やってても おもしろいんだ。",""
"5e0a","<C_YELLOW>子供<C_NONE>
町の外で かくれんぼをしたら
なかなか 見つけられなくて
いやんなっちゃった。",""
"5e5c","<C_YELLOW>女<C_NONE>
マスクーンの町長 フォルスさんは
兵士さんたちと マスクーンに行って
こわれた町を なおしているのよ。",""
"5ec3","<C_YELLOW>武器屋<C_NONE>
はい いらっしゃい。<RET_N>",""
"5ee0","またどうぞ。",""
"5eed","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"5f25","また来てくださいね。",""
"5f9d","どれを 売ってくれますか？
<RET_N>",""
"5fb8"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"5fe4","それは残念です。

<RET_N>",""
"5ff6","どうも ありがとうございます。
<RET_N>",""
"5f3a","おや？これ以上持てないようですね。

<RET>",""
"5f5e","どれを買ってくれますか？
<RET_N>",""
"5f78","<ITEM>だね。
どうも ありがとう。

<RET>",""
