"611d","<X1e>補佐官<X04>
イセルハーサの中で 共和制を
とりいれているのは
このモレストンだけです。

ちなみに 私は ２０年間 ずっと
ハンス大統領の 補佐官を
務めております。",""
"61b5","<X1e>役人<X04>
<IF00b9><JUMP6215>水晶の塔を 復元するためには
いろいろと 手続きが 必要なんだよ。ああ 忙しい 忙しい。<END>
<LOC6215>兵士たちが 出動するには いろいろと手続きが 必要なんだよ。
ああ 忙しい 忙しい。",""
"6264","<X1e>役人<X04>
ふぅ ･ ･ ･ お役所仕事も 疲れるよ。こうやって 一日中 ボーっと
してなけりゃ ならないんだもんな。

こうやって ボーっとしてて かれこれ２０年になるかなぁ。",""
"6301","<X1e>役人<X04>
ハンス大統領は 国民の声を 親身に
なって きいてくれる とてもいい
大統領なのよ。

だから 今まで ２０年近く ずっと
大統領を 務めているの。",""
"638f","<X1e>女<X04>
昔 英雄たちの手で 滅ぼされた
悪神が 復活したという うわさを
きいたけど 本当なのかしら。",""
"63ec","<X1e>ジーラ<X04>
むむむっ お前さんがた 旅人じゃな？いい話をきかせてやろう。

女神 フレイアさまは その昔 我々の
祖先を 悪神のやみの力から 救いだしこの地にお導きくだされたのじゃ。

そして 祖先に ことばを与え
多くの知恵を 授けてくださった。

フレイアさまは 我々人間 すべての
偉大な母にあたる お方なのじゃよ。

どうじゃな 感動したか？",""
"652b","<X1e>娘<X04>
うちの おばあちゃんて 昔の話を
よく知ってるのよ。

おかげで 私も いろいろな話を
覚えちゃったわ。",""
"6590","<X1e>女<X04>
<IF00b9><JUMP664d>私が 子どものころ やっぱり
今のように モンスターが うろついていたことが あったのよ。

あのときは セリオスさまたちが
何とか してくれたらしいけど
今回も 何とか してくれないかしら。<END>
<LOC664d>ねえねえ きいてよ。
セリオスさまたちが ドラゴンに
乗って ここに来たのよ。

そのあと また ドラゴンに 乗って
飛んでいってしまったんだけど
きっと あれは モンスター退治に
いったのよ。

よかったわぁ もう少し がまんすればまた平和になるのね。",""
"6737","<X1e>兵士<X04>
ずっと前の 大地震で 水晶の塔という歴史ある塔が 倒れてしまったんだ。

大統領は 何とかして 復元しようと
思っているらしいんだ。",""
"67ba","<X1e>兵士<X04>
ファンガスにいた 盗賊たちは
どこに 行ってしまったんだろう？
あれだけの人数だからなあ ･ ･ ･",""
