"5ad6","<C_YELLOW>情報屋 トミー<C_NONE>
なあ なあ なあ なあ 知ってるか？

<IF0015><JUMP5b64>エリオンさまたちが モンスターを
退治しに 行ったらしいぞ。

これで 安心して 寝られるよ。<END>
<LOC5b64>これは とっておきの 極秘情報だが
エリオンさまたちが 大けがをした
らしいぞ。

モンスター退治は 別の人が
やっているらしいけど いったい
どんな人なんだろうか。",""
"5bff","<C_YELLOW>老人<C_NONE>
<IF0015><JUMP5cb8>２０年前も 今のように モンスターが出てきたことがあって それはもう
たいへんなことじゃった。

じゃが あのときは 竜の卵からは
出てこんかったから 今回のは ちと
違うようじゃな。<END>
<LOC5cb8>また 村の奥で 宿屋を始めたようじゃ。やめたり 始めたりと いそがしい
宿屋じゃな。",""
"5d08","<C_YELLOW>漁師<C_NONE>
よお シーラスって魚 知ってるか？
光る物を見ると かたっぱしから
飲み込んじまう 変な魚なんだ。

それで 腹から スプーンやコインが
出てくるんだけどよ。

そのスプーンとか コインてのは
どっから 拾ってくるんだろうな。<WAIT>
もしかして 夜中に陸に上がってきて
町の中を歩いてたりして ･ ･ ･",""
"5e1f","<C_YELLOW>ジゴ<C_NONE>
<IF0408><JUMP5e49>やあ 王子さま 元気そうだな。<END>
<LOC5e49><SET0400>やあ 王子さま 疲れているなら
休んでいってくれ。",""
"5e7c","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"5eb4","また来てくださいね。",""
"5f2c","どれを 売ってくれますか？
<RET_N>",""
"5f47"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"5f73","それは残念です。

<RET_N>",""
"5f85","どうも ありがとうございます。
<RET_N>",""
"5ec9","おや？これ以上持てないようですね。

<RET>",""
"5eed","どれを買ってくれますか？
<RET_N>",""
"5f07","<ITEM>だね。
どうも ありがとう。

<RET>",""
