"5af4","<C_YELLOW>男<C_NONE>
おれたち夫婦は ジェラルドさまの
別荘の管理をしてるだよ。",""
"5b32","<C_YELLOW>女<C_NONE>
別荘の そうじは 女中さんたちが
やるから しばらくは やらなくて
いいんですって。",""
"5b86","<C_YELLOW>ジェラルド<C_NONE>
<IF007b><JUMP60f4><IF007a><JUMP5e37><IF_NOT0079><JUMP5bad>おお <JUMP5c29><LOC5bad>きっ きさまら !!
わしの かわいいフローラを
かどわかしおって !!

<CH2>
違うんです お父さま。

<C_YELLOW>ジェラルド<C_NONE>
なに 違うのか？
そうか <LOC5c29>わしの かわいいフローラを
助けてくれたのか。

それじゃ 好きなだけ ほうびを
くれてやろう。何が いいんだ？

<CH0>
そうじゃないんです ジェラルドさん。

<C_YELLOW>ジェラルド<C_NONE>
なに ほうびは いらんのか？
それは 感心だ その心がけを
忘れるでないぞ。

<CH2>
お父さま きいてください。
私は この方たちと いっしょに
旅をしたいのです。

<C_YELLOW>ジェラルド<C_NONE>
<IF00ba><JUMP5e76>まだ そんなことを 言っているのか
だめだと言ったら だめだ。

<CH1>
もう めんどくせえなあ。
このまま おいていっちまおうぜ。

<CH0>
それじゃ フローラさんが
かわいそうだよ。
いっしょに 逃げよう。

<C_YELLOW>ジェラルド<C_NONE>
<SET0400><SET007a><LOC5e37>こら待て お前ら。
わしの かわいいフローラを
誘拐するな。<IF00ba><JUMP5d0b><END>
<LOC5e76>な、何を言っているのだ !!

こんな 下品なやつらと いっしょに
旅をしたら お前まで 下品に
なってしまうぞ。

<CH1>
このスケベおやじが 言いてえこと
言ってくれるじゃねえかよ。

いいこと 教えてやるぜ。
ここにいる アトラスはなあ
ファーレーンの王子さまなんだぞ。

アトラス王子さまに 向かって
下品だなんて よく言えたもんだよな。

<C_YELLOW>ジェラルド<C_NONE>
ファ、ファーレーン !?

そ、そういえば 昔 拝見した
若いころのセリオスさまに
似ていらっしゃる。

これは 失礼いたしました。

そうでございましたか ･ ･ ･
私の かわいいフローラが
アトラス王子さまの おきさき候補に
なったのでございますな？

<CH0>
いや そんなことは ひとことも ･ ･ ･

<C_YELLOW>ジェラルド<C_NONE>
お隠しに ならなくても わかります
<LOC60f4>どうか 私の かわいいフローラを
よろしくお願いいたします。<IF007b><JUMP627f><SET007b>

おお こうしてはいられない。
おーい チャーリー。

<Xf9280200><Xf7>国境に行って 手配を取り消してこい。わしの かわいいフローラは
アトラス王子さまの お供を
することに なったのだ。

早く行ってこい。

<ASMd627><CH1>
よかったじゃねえか お嬢さんよ。

<CH2>
でも お父さまは なにか
勘違いしているような ･ ･ ･

<CH1>
いいんだよ そんなこと
めんどくせえから ほっとこうぜ。<LOC627f>",""
"6280","<C_YELLOW>ジェラルド夫人<C_NONE>
<IF007b><JUMP62f5><SET0400>あぁ フローラ。
戻ってきてくれたのね。

こんな いなかの 狭い別荘でも
がまんしてくれるのね？<END>
<LOC62f5>フローラ、アトラス王子さまに
きらわれないようにね。
せっかくのチャンスですからね。",""
"6348","<C_YELLOW>チャーリー<C_NONE>
<IF007b><JUMP6438><IF0400><JUMP63fa><SET0400>おお お嬢さま よくごぶじで。

私は お嬢さまが いなくなったので
すぐさま 国境に行き 兵士たちに
言ってまわったのです。
私の考えは 正しかったようですな。<END>
<LOC63fa>ここから 出ていきたいのなら
お嬢さまを おいていくことですな。<END>
<LOC6438>あなたさまが 王子さまでしたとは
全然 気がつきませんでした。

庶民の中に うまく溶け込んで
いらしたものですから。",""
"64a7","<C_YELLOW>男<C_NONE>
お嬢さま お元気そうで 安心しました。やっぱり 誘拐じゃなかったんですね。",""
"64f4","<C_YELLOW>男<C_NONE>
おら もうすぐ 釣りに行かなきゃ
なんねえだよ。
じゃましねえでくれ。",""
"653c","<C_YELLOW>女中<C_NONE>
あら お嬢さまじゃありませんか。
みんな 心配していたのですよ。",""
"6581","<C_YELLOW>女中<C_NONE>
お嬢さま お帰りなさい。
変な人に だまされませんでしたか？
それだけが 心配でした。
",""
"65db","<C_YELLOW>ジェニー<C_NONE>
お嬢さま お帰りなさい。
女神 フレイアさまの お話は
どうなりましたか？",""
