"5e62","<CH0>
やあ ラウエル、おはよう。

<CALL6b03>おお <CALL6b15>さま、
ずいぶん 遅い ごあいさつですな。",""
"5eb2","<CALL6b03><IF0407><JUMP601d><IF0406><JUMP60da><IF0405><JUMP60bf><IF0000><JUMP6070><SET0000>王子、よくきいてください。

王子は 私たちが 大地震の後始末を
しているすきに 町を抜け出して
スライムいじめを していましたな？

いいかげんに くだらない 遊びは
おやめになってください。

ここしばらくは 勉強の時間が
持てませんでしたので、今日からは
そのぶん みっちりとやって いただきますぞ。

それでは ちょっと 本を 取りに
行ってまいります。<END>
<LOC601d><CLEAR0407>また 抜け出そうなどと 考えないで
ちゃんと 待っていてください。
わかりましたな？<END>
<LOC6070>王子、ちゃんと いすに 座って
待っていて くだされ。
すぐに まいりますから ･ ･ ･<END>
<LOC60bf><CLEAR0405>王子 !! お待ちなさい !!<END>
<LOC60da>もう逃がしませんぞ !!
さあ いっしょに 戻りましょう。",""
"610f","<CALL6b03><SET0003><CALL6b15>王子、あなたは もうすぐ
１６才に なられるのですよ。
１６才といえば 王位を継承して ･ ･

<CH0>
ああ わかってる わかってる。
その話は もう何度も きいてるよ。

<CALL6b03>そうですか それならば よいのです。

<Xf9080200><Xf7>パーカー、お前も わかっておるな？

<X1e>パーカー<X04>
へえ もう二度と こんなことは
しねーですだ。

<Xf9080202><Xf7><CALL6b03>それでは これから 国王さまの所へ
参りましょう。

<CH0>
父上の ところへ !?

<CALL6b03>さようです。
セリオス国王が 王子を お呼びです。さあ それでは 参りますぞ。

<CH0>
じいも いっしょに 行くのか？

<CALL6b03>何を おどろいているのですか？
世の中には ワプの翼という
便利な物があるのです。

<X1c>ラウエルは ワプの翼を使いました。<X04>",""
"6411","<CALL6af5>今日の 夕食は 王子さまの 大好きな
ビーフシチューですよ。",""
"644d","<CALL6af5>あら、王子さま。
お勉強は もう すんだのですか？",""
"6480","<CALL6afc>お出かけですか、王子さま？
暗くならないうちに お帰りください。",""
"64c2","<CALL6afc>王子さま、
町の外には 行かないでください。",""
"66b9","<X1e>男<X04>
あ、王子さま いらっしゃい。
ラウエルじいには 内緒の話なんです
けど ･ ･ ･

実は スライムいじめというのは
体力作りには かなりの効果が
あるんだそうです。

ラウエルじいは くだらないと
決めつけていますが ･ ･ ･",""
"6789","<X1e>男<X04>
地震のせいで 家の中の物が
ぐちゃぐちゃに なっちゃって
片付けるのが 大変なんです。",""
"67e0","<X1e>女<X04>
ま、王子さま。
ごきげん うるわしゅうございます。",""
"6816","<X1e>子供<X04>
あっ 王子さま、
またスライムいじめに 連れてってね。",""
"6851","<X1e>パーカー<X04>
<IF0002><JUMP698b>お、王子さま !!
せっかく おらが 草むしりしたとこをあらさねーでくだせー。<IF_NOT0001><JUMP698a>

<CH0>
あっ ごめん ごめん。
それより パーカー、例のものは
できてるかい？

<X1e>パーカー<X04>
へえ あれでしたら 今朝
できたとこですだ。

<CH0>
ほんとかい !!
それじゃ 早く連れてってくれ。

<X1e>パーカー<X04>
へえ 王子さま こっちですだ。<SET0400><SET0002><ASMd912><LOC698a><END>
<LOC698b>お、王子さま !!
早く 逃げてくだせー。<ASMd92a>",""
"69b4","<X1e>パーカー<X04>
<CLEAR0404>王子さま ここで ごぜーます。",""
"69df","<CH0>
大変だった だろう？

<X1e>パーカー<X04>
いや ここは 穴が 開いてたのを
ふさいだみてーで そんなに
てーへんでも なかったですだ。

それより 王子さま、
ラウエルじいに 見つからねーうちに
早く逃げてくだせー。

<CH0>
ありがとう パーカー。<ASMd92a>",""
"6af5","<X1e>侍女<X04><RETN>",""
"6afc","<X1e>兵士<X04><RETN>",""
"6b03","<X1e>教育係 ラウエル<X04><RETN>",""
"6b15","アトラス<RET_IL>",""
