"5c31","<C_YELLOW>漁師<C_NONE>
そろそろ うちの子に 漁のしかたでも<IF0068><JUMP5c6f>教えてやっか。<END>
<LOC5c6f>教えてやろうと 思ってたんだがよ
海にモンスターは いねえのかな？",""
"5caf","<C_YELLOW>女<C_NONE>
<IF0068><JUMP5d45>私たちの子供も やっと大きく
なってきたんです。

魚だって たくさん 食べるように
なったから 主人には もっと もっと
とってきてもらわなくちゃ。<END>
<LOC5d45>セリスから たくさんの人が ひなん
してきたから いろいろな品物が
たりなくて 困っているんです。",""
"5da2","<C_YELLOW>老人<C_NONE>
<IF0068><JUMP5dea>お前さんたち 巡礼に来たのかね？
聖域は 町の はずれじゃよ。<END>
<LOC5dea>これは きっと だれかが 竜の卵に
いたずらをしたのじゃよ。

それで 女神 フレイアさまが
お怒りになって バツとして
モンスターを つかわしたのじゃ。",""
"5e78","<C_YELLOW>子供<C_NONE>
<IF0068><JUMP5eda>ぼく 大きくなったら シーラス釣りの名人になって とうちゃんを びっくりさせてやるんだ。<END>
<LOC5eda>ぼく シーラス釣りの 名人よりも
モンスター退治の 英雄になりたいな。

だって エリオンさまって すごく
かっこいいんだもん。",""
"5f51","<C_YELLOW>男<C_NONE>
<IF_NOT0404><JUMP5fbb><IF0405><JUMP5fbb><SET0405>ようこそ ラヌーラへ。
お帰りのさいも ワプの翼ではなく
ボアード海運を ご利用ください。<END>
<LOC5fbb>このごろ ワプの翼を使う人が 多くて定期船の人気が あまりないんですよ。

でも やっぱり 船旅というのは
いいもんですよね。",""
"6031","<C_YELLOW>男<C_NONE>
お客さん 切符をお願いします。
<PAGE>
<Xf8287417><JUMP60fa>船に 乗りますか？
<Xf69229><JUMP60d4><Xf9000200><ASM6b26><Xf828af17><JUMP60fa><Xf028><SET0400><ITEM>を 渡しました。<SND0103><PAGE>
毎度 ボアード海運を ご利用いただきありがとうございます。<END>
<LOC60d4><CLEAR>早く お乗りください。
出発しますよ。<END>
<LOC60fa>切符が ないみたいですよ。",""
"6114","<C_YELLOW>男<C_NONE>
<IF0068><JUMP61b9>あんたたち ラヌーラは 初めてかい？出入国の手続き めんどうだったろ？

でも しかたないんだよ あれを始めたおかげで 犯罪が あまり起こらなく
なったんだからな。<END>
<LOC61b9>こんな状態になっても まだ 出入国の手続きを やってるんだぜ。

と言っても 今は ただ 名前をかけば
いいらしいけどな。",""
"622a","<C_YELLOW>男<C_NONE>
おれは 予備役の 兵士なんだ。

<IF0068><JUMP62c2>今は 竜の祭の準備で 兵士の数が
たりないんで かりだされたんだ。
竜の祭といえば 国をあげての
大イベントだからな。<END>
<LOC62c2>はじめは 竜の祭の準備で 人手が
足りなくて かりだされたんだが
とうとう 召集されてしまったよ。",""
"657b","<C_YELLOW>女<C_NONE>
<IF0068><JUMP6628>ねえねえ ウォンリークには
赤いスライムが いるんですって。

こっちの大陸には ただのスライムで
さえ いないっていうのに。

でも 赤いスライムなんて 気持ち
悪そうだわ。<END>
<LOC6628>モンスターって 竜の卵からしか
出てこないのかしら？

この町の一番奥にある聖域だって
竜の卵みたいに フレイアさまと
何か関係があるんでしょ？

もし あんな所から 出てきたら
どうしましょう。",""
"66df","<C_YELLOW>女<C_NONE>
ここは うちのおじいちゃんの
古くからの友人の 家なんです。

私たちが 逃げてきたのを すぐに
見つけて ここに来なさいって
言ってくださったのよ。

それなのに おじいちゃんたら
お祭のことしか 言っていないから
申しわけなくて ･ ･ ･",""
"67c1","<C_YELLOW>ギャリー<C_NONE>
あぁ もうおしまいじゃぁ ･ ･ ･

こんなことに なったら
もう祭などは やらんじゃろう。
あれだけ 楽しみに しておったのに。",""
"6841","<C_YELLOW>男<C_NONE>
聖域で 何か 悪いことした やつが
いるんじゃないか？

それで フレイアさまが
お怒りに なったんだよ きっと。",""
"68ae","<C_YELLOW>女<C_NONE>
いらっしゃいませ。
切符は １枚 100 Gold ですが
<Xf27669><JUMP6948><Xf65317><JUMP695e>切符を 買いますか？<Xf69229><JUMP6931><Xf37669><Xf128><CLEAR>はい どうぞ。
また おいでください。<END>
<LOC6931><CLEAR>あら そうですか ･ ･ ･<END>
<LOC6948>お金が 足りないわよ。<END>
<LOC695e>これ以上 持てないわよ。",""
"697a","<C_YELLOW>武器屋<C_NONE>
いらっしゃい。<RET_N>",""
"6992","またどうぞ。",""
"699f","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"69d7","また来てくださいね。",""
"69ec","おや？これ以上持てないようですね。

<RET>",""
"6a10","どれを買ってくれますか？
<RET_N>",""
"6a2a","<ITEM>だね。
どうも ありがとう。

<RET>",""
"6a4f","どれを 売ってくれますか？
<RET_N>",""
"6a6a"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"6a96","それは残念です。

<RET_N>",""
"6aa8","どうも ありがとうございます。
<RET_N>",""
