"5b1f","<C_YELLOW>男<C_NONE>
イシュタでは レジスタンスに 関係のない者まで 捕まったそうです。

それをきいたら 皇帝に 逆らう気は
なくなってしまいましたよ。",""
"5ba0","<C_YELLOW>女<C_NONE>
うちは 道具屋を やっているんだけどちかごろ 店の向こう側に 変な人が
すみついて困ってるのよ。

変なつぼを 持っているんだけど
いったい 何をやっているのかしら。",""
"5c41","<C_YELLOW>女<C_NONE>
<SET011c>新しい町長と 使用人たちが
城の方に 連れていかれたのよ。

イシュタで レジスタンス狩りが
あったという話だし きっと
あの人たちも レジスタンスに
かかわっていたのね。",""
"5cea","<C_YELLOW>老人<C_NONE>
イシュタには もう だれも
おらんそうじゃよ。

レジスタンスどころか 女、子どもも
反逆罪で 連行されたそうじゃ。
かわいそうに ･ ･ ･",""
"5d70","<C_YELLOW>老人<C_NONE>
新しい町長は どんな悪いことを
したのじゃろうか？",""
"5da8","<C_YELLOW>子ども<C_NONE>
ぼく かくれんぼ してるんだけど
なかなか 見つけてくんないんだ。

ほんとに 探してるのかな。",""
"5e0a","<C_YELLOW>子ども<C_NONE>
ぼく かくれんぼ してたんだけど
なかなか 見つかんないから
帰ってきちゃった。",""
"5e5f","<C_YELLOW>ヤミ屋<C_NONE>
へっへっへ
いい物が あるぜ。<RET_N>",""
"5e85","また たのむぜ。",""
"5f3e","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"5f76","また来てくださいね。",""
"5ee4","どれを 売ってくれるんだ？
<RET_N>",""
"5eff"," Gold だぜ。いいか？
<RET_N>",""
"5f15","何だ 売ってくれねえのか。

<RET_N>",""
"5f30","ありがとよ。
<RET_N>",""
"5fee","どれを 売ってくれますか？
<RET_N>",""
"6009"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"6035","それは残念です。

<RET_N>",""
"6047","どうも ありがとうございます。
<RET_N>",""
"5e95","もう 持てねえよ。

<RET>",""
"5ea8","どれを 買うんだ？
<RET_N>",""
"5ebb","<ITEM>だな。
こいつは よく使えるぜ。

<RET>",""
"5f8b","おや？これ以上持てないようですね。

<RET>",""
"5faf","どれを買ってくれますか？
<RET_N>",""
"5fc9","<ITEM>だね。
どうも ありがとう。

<RET>",""
