"5b88","<X1e>老人<X04>
この船は ルドラの港まで いっとる。乗るなら 早く乗りなされ。",""
"5bcb","<X1e>老人<X04>
お客さん 切符を出してくだされ。
<PAGE>
<Xf8287417><JUMP5c74>船に 乗りますか？
<Xf69229><JUMP5c51><Xf9000206><ASM6b26><Xf828af17><JUMP5c74><Xf028><SET0400><X0e>を 渡しました。<X0c0301><PAGE>
よい旅を してくだされ。<END>
<LOC5c51><X08>もうすぐ 出発じゃ。早くしなされ。<END>
<LOC5c74>切符が ないようじゃな。",""
"5c8c","<X1e>子ども<X04>
ぼくの父さんと母さんは ふたりとも
お店屋さんを してるんだよ。

でも すぐそばで やってるから
さみしくないんだ。",""
"5d03","<X1e>老人<X04>
わしらは セリスの町が おそわれて
しまったので 娘の家がある この町に逃げてきたのです。",""
"5d60","<X1e>男<X04>
ここは ねえさん夫婦の 家なんだ。
表で 道具屋と呪文屋をやってるから
何か 買っていってくれよ。",""
"5dc2","<X1e>女<X04>
司祭 バーバラさまって すごいのね。でも セリオスさまたちは いったい
どうなさったのかしら？",""
"5e21","<X1e>女<X04>
あのモンスターは フレイアさまの
お使いだったという話だけど
いったい 何をしにきたのかしら。",""
"5e81","<X1e>老人<X04>
わしゃ 若いころから まじめに
こつこつと 働いてきたのに ちっとも金がたまらんかったわい。",""
"5ee0","<X1e>男<X04>
いらっしゃい 切符が いるのかい？
１つ 100 Gold だけど
<Xf2c95f><JUMP5f93><Xf65317><JUMP5faf>どうする 切符を 買うかい？<Xf69229><JUMP5f58><Xf3c95f><Xf128><X08>まいどー。<END>
<LOC5f58><X08>からかうのは やめてくれ おれだっていろいろと 忙しいんだ。<END>
<LOC5f93>お金が 足りないみたいだよ。<END>
<LOC5faf>もう 持てないみたいだよ。",""
"5fcd","<X1e>呪文屋<X04>
いらっしゃいませ。
ここは 呪文屋です。<RETN>",""
"5ffd","また来てください。",""
"6010","<X1e>道具屋<X04>
いらっしゃいませ。
どのような ご用でしょうか？<RETN>",""
"6048","また来てくださいね。",""
"611d","どれを 売ってくれますか？
<RETN>",""
"6138"," Gold になるけど
それでも よろしいですか？
<RETN>",""
"6164","それは残念です。

<RETN>",""
"6176","どうも ありがとうございます。
<RETN>",""
"605d","おや？これ以上持てないようですね。

<RET_IL>",""
"6081","どれを買ってくれますか？
<RETN>",""
"609b","<X0e>だね。
どうも ありがとう。

<RET_IL>",""
"60b8","あら いやだ。もう持てませんわよ。

<RET_IL>",""
"60db","何を 買ってくれます？
<RETN>",""
"60f2","<X0e>ですね。
ありがとう ございます。

<RET_IL>",""
