"5b06","<C_YELLOW>兵士<C_NONE>
私たちは 町の中に モンスターが
入り込まないように 見張って
いるのです。",""
"5b55","<C_YELLOW>兵士<C_NONE>
この国の 砂漠の真中あたりに エメ
というオアシスが あったのです。

ところが 数日前に モンスターに
おそわれて 人々は 逃げ出して
今では モンスターしか いなくなってしまいました。",""
"5c0a","<C_YELLOW>兵士<C_NONE>
いやー あんたたち 知ってたか？
ドラゴンに 乗ることが できるんだぞ。

カウルの村にいる ドラゴンの
子どもだと 思うんだがな。
セリオスさまが 乗ってきたんだよ。
もう びっくりしちゃったよ。",""
"5cc9","<C_YELLOW>兵士<C_NONE>
いやー 本当に びっくりしたぜ。
あの ばかでかいドラゴンが 急に
空から降りてくるんだもんな。",""
"5d2b","<C_YELLOW>男<C_NONE>
おれは 道具屋なんだが 店のほうは
女房にまかせてあるから 品物を
仕入れに行くだけでいいんだ。",""
"5d8c","<C_YELLOW>男<C_NONE>
この近くに カザミの塔という 古い
塔があったんだけど ずっと前の
大地震で 沈んじまったんだよ。

発明家のハリーが それを見て すごくがっかりしてたから 話をきいたら
あの塔には 思い出が あったんだ
とかって言ってたなあ。

そういえば 昔は よくあの塔から
大凧で 空を飛んでいたからなあ。",""
"5ea5","<C_YELLOW>女<C_NONE>
アートス国王さまは ハリーさんの
発明に 協力するために お城の中に
研究室を 作ったのよ。",""
"5f01","<C_YELLOW>女<C_NONE>
この国の お姫さま ディーナ姫は
ファーレーンの セリオス国王さまの
所へ 嫁いでいったのよ。

私が まだ 若かったころなんだけど
それはもう お似合いのカップルで
かなり 話題になっていたわよ。",""
"5fbe","<C_YELLOW>呪文屋<C_NONE>
いらっしゃい。<RET_N>",""
"5fd6","またどうぞ。",""
"5fe3","<C_YELLOW>道具屋<C_NONE>
あら いらっしゃい。
どんな ご用ですか？<RET_N>",""
"6014","また おいでください。",""
"602a","おや？これ以上持てないようですね。

<RET>",""
"604e","どれを買ってくれますか？
<RET_N>",""
"6068","<ITEM>だね。
どうも ありがとう。

<RET>",""
"6085","あらまあ もう持てないわよ。

<RET>",""
"60a2","どれを買ってくれるの？
<RET_N>",""
"60ba","<ITEM>ね。
どうも ありがとう。

<RET>",""
"60dd","なにを 売ってくれるの？
<RET_N>",""
"60f6"," Gold になるわよ
それでも いいかしら？
<RET_N>",""
"611e","あら それは残念だわ。

<RET_N>",""
"6135","どうも ありがとう。
<RET_N>",""
