"5c31","<X1e>漁師<X04>
<IF_NOT00f9><JUMP5d09><IF0015><JUMP5ca6>そろそろ うちの子に 漁のしかたでも教えてやろうと 思ってたんだがよ
海にモンスターは いねえのかな？<END>
<LOC5ca6>こりゃ漁どころじゃねえな。

こんなにモンスターが たくさん
いるんじゃ 安心して 家を
あけられねえよ。<END>
<LOC5d09>モンスターも いなくなったことだし
そろそろ うちの子に 漁のしかたでも教えてやっか。",""
"5d5c","<X1e>女<X04>
セリスから たくさんの人が ひなん
してきたから いろいろな品物が
たりなくて 困っているんです。",""
"5dbe","<X1e>老人<X04>
これは きっと だれかが 竜の卵に
いたずらをしたのじゃよ。

それで 女神 フレイアさまが
お怒りになって バツとして
モンスターを つかわしたのじゃ。",""
"5e53","<X1e>子供<X04>
ぼく シーラス釣りの 名人よりも
モンスター退治の 英雄になりたいな。

だって エリオンさまって すごく
かっこいいんだもん。",""
"5ed1","<X1e>男<X04>
<IF_NOT0404><JUMP5f3b><IF0405><JUMP5f3b><SET0405>ようこそ ラヌーラへ。
お帰りのさいも ワプの翼ではなく
ボアード海運を ご利用ください。<END>
<LOC5f3b>このごろ ワプの翼を使う人が 多くて定期船の人気が あまりないんですよ。

でも やっぱり 船旅というのは
いいもんですよね。",""
"5fb1","<X1e>男<X04>
お客さん 切符をお願いします。
<PAGE>
<Xf8287417><JUMP607a>船に 乗りますか？
<Xf69229><JUMP6054><Xf9000200><ASM6b26><Xf828af17><JUMP607a><Xf028><SET0400><X0e>を 渡しました。<X0c0301><PAGE>
毎度 ボアード海運を ご利用いただきありがとうございます。<END>
<LOC6054><X08>早く お乗りください。
出発しますよ。<END>
<LOC607a>切符が ないみたいですよ。",""
"6094","<X1e>男<X04>
<IF_NOT00f9><JUMP6110>こんな状態になっても まだ 出入国の手続きを やってるんだぜ。

と言っても 今は ただ 名前をかけば
いいらしいけどな。<END>
<LOC6110>やっと 司祭 バーバラさまが
ラヌーラの竜の卵を 元に戻して
くださったようだ。

いや さすが 司祭さまだな。",""
"6177","<X1e>男<X04>
おれは 予備役の 兵士なんだ。

はじめは 竜の祭の準備で 人手が
足りなくて かりだされたんだが
とうとう 召集されてしまったよ。",""
"633a","<X1e>女<X04>
<IF_NOT00f9><JUMP648f><IF0015><JUMP6402>モンスターって 竜の卵からしか
出てこないのかしら？

この町の一番奥にある聖域だって
竜の卵みたいに フレイアさまと
何か関係があるんでしょ？

もし あんな所から 出てきたら
どうしましょう。<END>
<LOC6402>司祭 バーバラさまが お戻りに
なったのよ。

でも なぜか がっかりしていて
いつも聖域で ため息をついてばかり
いるのよ。
どうしちゃったのかしら。<END>
<LOC648f>司祭 バーバラさまが 聖域から 出て
行ったのなんか 見たことないのに
竜の卵を 元に戻してしまったのよ。

あの方は 何か 特別な能力があるのね。",""
"6518","<X1e>女<X04>
ここは うちのおじいちゃんの
古くからの友人の 家なんです。

私たちが 逃げてきたのを すぐに
見つけて ここに来なさいって
言ってくださったのよ。

それなのに おじいちゃんたら
お祭のことしか 言っていないから
申しわけなくて ･ ･ ･",""
"65fa","<X1e>ギャリー<X04>
あぁ もうおしまいじゃぁ ･ ･ ･

<IF_NOT00f9><JUMP6680>こんなことに なったら
もう祭などは やらんじゃろう。
あれだけ 楽しみに しておったのに。<END>
<LOC6680>セリスの城が 元に戻らんと 祭など
やらんじゃろう。",""
"66b2","<X1e>男<X04>
<IF_NOT00f9><JUMP66c3><IF0015><JUMP672b><LOC66c3>聖域で 何か 悪いことした やつが
いるんじゃないか？

それで フレイアさまが
お怒りに なったんだよ きっと。<END>
<LOC672b>司祭 バーバラが 帰ってきたのに
ずっと聖域にいて 竜の卵なんかには
行こうともしないんだ。

モレストンとソルディスの竜の卵を
元に戻したってから ラヌーラのも
何とかしてくれると思っていたのに。",""
