"5b2a","<C_YELLOW>兵士<C_NONE>
<IF0403><JUMP5cb6><IF0401><JUMP5c94>君たち ソルディスに 行くのかね？
<IF_NOT007b><JUMP5bc0>それじゃ ここに名前を かきなさい。

<SET0401>よし それじゃ 向こうに行って
橋を出してもらいなさい。<END>
<LOC5bc0>ちょっと その娘さんの名前を 教えてくれないか？

いや たいしたことじゃないんだが
ジェラルドさんの所のお嬢さまが
いなくなったんで 調べているんだよ。

<CH1>
いつまで 通れないんだろうな。

<CH2>
私が 帰るまでじゃないかしら？<END>
<LOC5c94>向こうで 橋を出してもらいなさい。<END>
<LOC5cb6><UNSET0403>君たちも ヨルドの聖域に お祈りに
行くのか？",""
"5ce5","<C_YELLOW>兵士<C_NONE>
<IF0403><JUMP5e12><IF0402><JUMP5df0><IF0401><JUMP5dc5><IF0091><JUMP5d5c>人が通るときだけ ここから 橋を
出してあげるんだよ。
ずっと橋が 出てるわけではないんだ。<END>
<LOC5d5c>いやー びっくりしたよ。

この川に 落ちちゃってさ。
もし あいつが 助けてくれなかったらどうなってたか ･ ･ ･<END>
<LOC5dc5>ちょっと 待っててくれよ。
危ないんだから。<END>
<LOC5df0>川に落ちないように 気をつけてな。<END>
<LOC5e12>どうして 橋を かけっぱなしに
していないのか 知りたそうだな。

教えてやろう。
ここの川は 流れが速いから
かけっぱなしに しておくと それだけ橋が 早く こわれてしまうんだよ。",""
"5ebb","<C_YELLOW>男<C_NONE>
おれは この町を作ったときの 工事の責任者だったんだよ。

この町も だんだん 大きくなってきておれも うれしいよ。",""
"5f2d","<C_YELLOW>女<C_NONE>
女神 フレイアさまの 怒りが
おさまったから モンスターが
いなくなったって本当かしら？",""
"5f86","<C_YELLOW>子供<C_NONE>
あの川は 流れが すごく速いんだよ。ぼくが お母さんと 渡ったときに
落ちそうになって こわかったよ。",""
"5fee","<C_YELLOW>老人<C_NONE>
ああ おそろしいことじゃ。
今に あの悪神が 世界を滅ぼしに
やってくるに違いない。

モンスターが いなくなったのも
その前ぶれなのじゃ。",""
"6078","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"60b0","また来てくださいね。",""
"6128","どれを 売ってくれますか？
<RET_N>",""
"6143"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"616f","それは残念です。

<RET_N>",""
"6181","どうも ありがとうございます。
<RET_N>",""
"60c5","おや？これ以上持てないようですね。

<RET>",""
"60e9","どれを買ってくれますか？
<RET_N>",""
"6103","<ITEM>だね。
どうも ありがとう。

<RET>",""
