"5a90","<C_YELLOW>男<C_NONE>
ソルディスに 行ったときに
きいたんだけど 司祭 バーバラが
モンスターを 止めたらしいぜ。",""
"5aec","<C_YELLOW>男<C_NONE>
スリの修行とかで よく ファンガスの連中が この町まで来るんだよ。
気をつけたほうがいいぞ。",""
"5b4a","<C_YELLOW>女<C_NONE>
モレストンには ファンガスっていう
盗賊の町があったけど モンスターに
おそわれてしまったのよ。

もうモンスターが いなくなったと
いうのに まだだれも 盗賊たちを
見ていないんですって。",""
"5c02","<C_YELLOW>女<C_NONE>
ファンガスの 盗賊たちの かしらってかなりの年寄りらしいけど 今でも
すごく 元気だっていう話よ。

若いころは 世界をまたにかける
大盗賊 ゲイルと 呼ばれていたそうよ。",""
"5ca8","<C_YELLOW>アニー<C_NONE>
<IF0404><JUMP5cd0><SET0404>シンディ 元気そうね？
<LOC5cd0>たまには おじいちゃんの所にも
行ってあげてね。",""
"5cff","<C_YELLOW>ヤミ屋<C_NONE>
ヘッヘッヘ なにか用かい？<RET_N>",""
"5d22","またどうぞ。",""
"5d7f","どれを 売りたいんだ？
<RET_N>",""
"5d96"," Gold になるけど
それで いいかい？
<RET_N>",""
"5dba","そうか 残念だな。

<RET_N>",""
"5dcd","ありがとよ。
<RET_N>",""
"5d2f","これ以上持てないようだな。

<RET>",""
"5d4b","どれを買いたいんだ？
<RET_N>",""
"5d61","<ITEM>だな。
ありがとよ。

<RET>",""
