"5bd0","<X1e>ハーベイ<X04>
<IF0117><JUMP5d9f><IF0401><JUMP5d50><Xf82a7417><JUMP5d50>キノコの王様を くれるのかね？
<Xf69229><JUMP5d4f><ASMd6fc><X0e><X1c>を渡しました。<X0c0301><X04>

<Xf82b7417><JUMP5d1b><CLEAR0117>よしよし これで またうまい酒を
作っておいてやる。

<CH1>
何だよ ジジイ !!
酒くれねえのかよ？

<X1e>ハーベイ<X04>
そんなに 欲張るでない。
お前さんたちは まだ わしの酒を
持っておるじゃないか。

このおいしさを ひとり占めするのは
このわしが許さん。<END>
<LOC5d1b>それでは そこの宝箱から 密造酒を
持っていくがよい。<END>
<LOC5d4f><X08><LOC5d50>酒は天下のまわり物じゃ。
また キノコの王様を 持ってきたら
酒と交換してやるぞ。<END>
<LOC5d9f>その宝箱の中から 持っていきなされ。酒のことは 内緒じゃぞ。",""
"5e17","<X1e>老人<X04>
むっ お前さんたち わしの家から
出ていってくれ !!

わしゃ お前らなんぞとは 口も
ききたくないのじゃ。",""
"5e81","<X1e>男<X04>
イシュタの者たちは 反逆罪で
全員 連れて行かれてしまったんだ。

あそこに レジスタンスのアジトが
あったからだそうだ。",""
"5ef9","<X1e>男<X04>
これで もう 自由への 希望も
なくなってしまった ･ ･ ･

おれは もう レジスタンスには
協力しないことにしたんだ。",""
"5f6b","<X1e>男<X04>
ふー ･ ･ ･<WAIT>
おれは もう 何もしないぞ。

皇帝に 逆らうのは やっぱり
むりだったんだ ･ ･ ･",""
"5fc6","<X1e>女<X04>
なに あなたたちは？
洗濯のじゃま しないでくれる。",""
"5ffd","<X1e>女<X04>
あなたたち レジスタンスね？
悪いけど 家から 出ていって。

イシュタでは 関係のない人まで
捕まってしまったのよ。

私は 捕まりたくないの。
悪く思わないで。",""
"6099","<X1e>子ども<X04>
<IF018c><JUMP6106>わーい わーい。
お兄ちゃん ぼくの秘密基地に
連れていってあげようか？

でも やっぱり やーめた。<END>
<LOC6106>あっ お兄ちゃん。
秘密基地のことは 秘密だよ。",""
"6134","<X1e>ヤミ屋<X04>
何の用だ？<RETN>",""
"6148","まいど どうも。",""
"5dda","<X1e>ハーベイ<X04>
こらこら それは大事な物が入っとる。さわるでない。",""
"6211","<X0b>は 宝箱を開けました。
宝箱の中には<RET_IL>",""
"61ac","どれを 売りたいんだ？
<RETN>",""
"61c3"," Gold で買ってやるよ。
いいだろ？
<RETN>",""
"61e6","何だよ 売ってくれねえのか。

<RETN>",""
"6203","ありがとよ。
<RETN>",""
"6158","これ以上 持てないみたいだな。

<RET_IL>",""
"6177","何を買いたいんだ？
<RETN>",""
"618b","<X0e>だな。
まいど どうも。

<RET_IL>",""
