"5bbb","<X1e>情報屋 トミー<X04>
なあ なあ なあ なあ<IF0068><JUMP5c3e>

これは未確認情報なんだが
ボアードが 結婚したらしいぞ。
相手は モレストンから来たそうだ。<END>
<LOC5c3e> 知ってるか？

セリスの城が おそわれて
エリオンさまたちは ヨルドに
避難しているそうだぜ。",""
"5c97","<X1e>老人<X04>
<IF0098><JUMP5d62><IF0069><JUMP5d07>村のはずれで 宿屋を始めるそうじゃ。なんでも 開店サービスの間は
ただで 泊めてくれるんじゃと。<END>
<LOC5d07>村はずれの 宿屋が開店したのじゃが
客が ひとりも 来ないようじゃ。
いなか じゃからのう ･ ･ ･<END>
<LOC5d62>あの宿屋なんじゃが どうも主人が
いなくなったようじゃな。
いなか じゃからのう ･ ･ ･",""
"5db5","<X1e>漁師<X04>
よお シーラスって魚 知ってるか？
光る物を見ると かたっぱしから
飲み込んじまう 変な魚なんだ。

それで 腹から スプーンやコインが
出てくるんだけどよ。

そのスプーンとか コインてのは
どっから 拾ってくるんだろうな。<WAIT>
ひょっとして お宝をたくさん積んだ
沈没船かなんか だったりして ･ ･ ･",""
"6043","<X1e>ジーナ<X04>
どうだい ジゴ 眠っているかい？

<X1e>ジゴ<X04>
へい、あの眠りキノコってやつで
一発でした。

<X1e>ジーナ<X04>
それじゃ さっさと金目の物 探しな。ぐずぐず してんじゃないよ。

<X1e>ジゴ<X04>
へ、へい。

･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･

あれっ なんですか こりゃ !?

<X1e>ジーナ<X04>
ちょっと 見せてごらん。

･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･ ･

こりゃ たいへんだよ !!
この子供 ファーレーンの
王子じゃないか !!

<X1e>ジゴ<X04>
えっ お、王子 !!

<X1e>ジーナ<X04>
ほら ぐずぐず してんじゃないよ。
はやく アジトに連れていくんだよ。

<X1e>ジゴ<X04>
どうしてですかい？

<X1e>ジーナ<X04>
もう どうして そんなことも
わからないんだよ お前は !!

いいかい こいつを アジトに
連れていって 身代金をもらうんだよ。わかったら さっさと おし !!

<X1e>ジゴ<X04>
さすがは ジーナさま。
わかりましたぜ それで こっちの
オヤジはどうします？

<X1e>ジーナ<X04>
こんなの 金なんか なりゃしないよ
ほっときな !!

さあ 行くよ。
ぐずぐずしてると ･ ･ ･

<X1e>ジゴ<X04>
うわっ い、いま いきます。",""
"5ed1","<X1e>ジゴ<X04>
<IF0069><JUMP5f5b>いらっしゃい ここは宿屋だけど
まだ 開店の準備中なんだ。

開店のときは 特別サービスで 無料で泊まれるから 忘れずに 来てくれよ。<END>
<LOC5f5b><SET0400>いらっしゃい ここは宿屋だ。
今なら 無料サービス中だよ。

<CH1>
なあ アトラス ただなんだから
泊まってみようぜ なっ。

<CH0>
そうだね。
こういう所も おもしろそうだし。

<CH1>
よし そんじゃ 泊めてくれ。

<X1e>ジゴ<X04>
はい どうも これからも よろしく。",""
"63a0","<X1e>道具屋<X04>
いらっしゃいませ。
どのような ご用でしょうか？<RETN>",""
"63d8","また来てくださいね。",""
"6450","どれを 売ってくれますか？
<RETN>",""
"646b"," Gold になるけど
それでも よろしいですか？
<RETN>",""
"6497","それは残念です。

<RETN>",""
"64a9","どうも ありがとうございます。
<RETN>",""
"63ed","おや？これ以上持てないようですね。

<RET_IL>",""
"6411","どれを買ってくれますか？
<RETN>",""
"642b","<X0e>だね。
どうも ありがとう。

<RET_IL>",""
