"5db2","<X1e>船長<X04>
<IF_NOT0404><JUMP5e64><CLEAR0404>まったく このポンコツめ !!
また 修理しなきゃなんねえ。

<ASMd805>やあ お客さん、申し訳ないけど
またしばらく 欠航だよ。
これから このポンコツを 直さなきゃならないんだ。
<END>
<LOC5e64>まいっちまったよ。
そろそろ あの船も おしまいだな。",""
"602d","<CH1>
おい おめえら !!
こんなガキに たかってんじゃねーよ。

<X1e>ダバール<X04>
なんだ てめえは？<WAIT>
<X1e>ジバール<X04>
おっさんは ひっこんでな。

<CH1>
なんだと？<WAIT>
だれが おっさんだって？

<X1e>ゴバール<X04>
この野郎、ふざけやがって。
あにき やっちまいましょうぜ。

<X1c>そのとき ランドーは フラムの呪文を唱えました。<X04><WAIT>
<X0c1701><ASMd83c><X08><X1e>ゴバール<X04>
うわっ !!<WAIT>
<CH1>
ほら こっちだぜ !!<WAIT>
<ASMd874><X08><X1e>ダバール<X04>
てめえ 待ちやがれ !!",""
"6198","<X1e>修理工のボブ<X04>
この前 修理したばかりなのに また
あれを 修理しなきゃならないとはな。

船長も いいかげん あきらめて
新しい船に すればいいのに。",""
"6225","<X1e>男<X04>
近ごろ たちの悪い 赤スライムが
そこいらじゅうにいて 困ってるんだ。",""
"626d","<X1e>老人<X04>
昔 この町の西に 流血の洞窟という
洞窟があったんじゃ。

そこに 恐ろしいモンスターどもが
すみついて 子供を いけにえに
出すようにと 言ってきたのじゃ。

ところが ある日、４人の若者が来て
その恐ろしいモンスターどもを
退治してくれたのじゃよ。

その後 しばらくして ファーレーンのセリオスさまたちが 世界を
お救いくださったのじゃ。

そのときに やっと わかったのじゃ。その４人の若者たちというのは
セリオスさまを はじめとする
英雄たちじゃったとのう。

そして 町の者たちは 流血の洞窟が
ずっと残っているのは 不吉だといい
すぐに 埋めてしまったのじゃ。",""
"6489","<X1e>男<X04>
この町の 武器屋は ずーっと昔からの古い武器しか 売ってないから 客が
来なくて 生活が大変らしいぜ。",""
"64ef","<X1e>男<X04>
いらっしゃい。船は修理中だけど
切符だけは 売ってるよ。

ネリアまで行くには 切符１枚で
料金は 100 Gold だ。

<Xf65317><JUMP663d><Xf25766><JUMP6621>切符を 買いますか？<Xf69229><JUMP65d7><Xf35766><Xf128><X08>修理が終わったら すぐに
出航する はずですから。
遅れないように してください。<END>
<LOC65d7><X08>やっぱり そうですよね。
修理が終わってから 買っても
同じことですからね。<END>
<LOC6621>お金が 足りないじゃないか。<END>
<LOC663d>もう 持てないみたいだよ。",""
"665b","<X1e>バーテン<X04>
<IF0411><JUMP669f>未成年に 酒は出せないな。
悪いけどあきらめてくれ。<END>
<LOC669f><IF0029><JUMP67cf>ああっ ランドーさんじゃないか。

あなたには 酒は 出せないな。
いつも いつも つけをためるだけで
払ったことなんか ないんだから。<IF_NOT044b><JUMP67ce>

<SET0029><CH1>
そんなこと 言うなよ。
これからは つけになんかしないで
金 払って 飲むからよ。

<X1e>バーテン<X04>
うーん 本当でしょうね？
それじゃあ 今までのことは 忘れて
あげましょう。<LOC67ce><END>
<LOC67cf>１杯 10 Gold だけど <Xf23168><JUMP6820>酒を飲むかい？<Xf69229><JUMP681f><Xf33168><X08>はい どうぞ。<Xf6a1d8><JUMP681e>

<SET0418><ASMd89b><CLEAR0418><LOC681e><END>
<LOC681f><RET_IL><LOC6820>金が足りないよ。",""
"6835","<X1e>武器屋<X04>
いらっしゃい。
ちょっと 古い武器だけど<RETN>",""
"6865","またどうぞ。",""
"6872","<X1e>道具屋<X04>
いらっしゃいませ。
どのような ご用でしょうか？<RETN>",""
"68aa","<X1e>道具屋<X04>
チンピラたちに 商品を盗まれて
しまったので 品切れなんです。
<LOC68ef>また来てくださいね。",""
"6967","どれを 売ってくれますか？
<RETN>",""
"6982"," Gold になるけど
それでも よろしいですか？
<RETN>",""
"69ae","それは残念です。

<RETN>",""
"69c0","どうも ありがとうございます。
<RETN>",""
"6904","おや？これ以上持てないようですね。

<RET_IL>",""
"6928","どれを買ってくれますか？
<RETN>",""
"6942","<X0e>だね。
どうも ありがとう。

<RET_IL>",""
"5e98","<X1e>ダバール<X04>
おい坊主、見かけねえ顔だな。

<X1e>ジバール<X04>
なぁボク、お兄さんたちは
酒が 飲みてぇんだけどさぁ
持ちあわせが ねぇんだよな。

<X1e>ゴバール<X04>
<Xf22560><JUMP5f54><Xf8287417><JUMP5fe9>おっ 切符まで あるじゃねえか。
<JUMP5fe9><LOC5f54><Xf8287417><JUMP5f9d>ちっ カネ持ってねえのかよ。
おー こりゃいいや 切符じゃねえか。

<JUMP5fe9><LOC5f9d>なんだよ 金目の物持ってねえのかよ。どうせ かくしてんだろ。
どこなんだよ？<JUMP601e><LOC5fe9>へっへ、心配すんなよ。
ちゃんと 返してやるからよ。<X0c0b01><LOC601e><ASMd826><SET0028>",""
