"5dbe","<C_YELLOW>男<C_NONE>
ずっと前の地震で ネサの辺土の先に
でっかい穴が 開いちまったんだ。

それを のぞいてみると 奥のほうが
明るく光っていて まぶしくて ずっと見てられないくらいなんだ。

きっと あの光りは この世界から
外に出られないように 囲んでいる
炎の光りだな。

ネサの辺土は この世のはてだって
聞いてたんだけど ほんとに その通りだったとはね。",""
"5f02","<C_YELLOW>老人<C_NONE>
とうとう レジスタンスたちが 行動を起こしたそうじゃ。<WAIT>
成功してくれればいいのじゃが ･ ･ ･",""
"5f61","<C_YELLOW>女<C_NONE>
レジスタンスたちが ベルンにいた
人たちを 助け出したんですって。

しかも 今は 皇帝を倒すために
城に攻め入っているそうよ。 
早く いい知らせが きてほしいわ。",""
"6000","<C_YELLOW>女<C_NONE>
これできっとまた 昔のように 自由な生活が できるようになるのね。",""
"6045","<C_YELLOW>ヤミ屋<C_NONE>
いらっしゃい。何の用だい？<RET_N>",""
"6069","また たのむぜ。",""
"60c5","何を 売りたいんだ？
<RET_N>",""
"60da"," Gold で買ってやるけど
それでも いいかい？
<RET_N>",""
"6106","何だよ 売ってくれないのか。

<RET_N>",""
"6123","よし 買ってやるぜ。
<RET_N>",""
"6079","これ以上持てないようだぜ。

<RET>",""
"6095","何を買うんだい？
<RET_N>",""
"60a7","<ITEM>だな。
ありがとよ。

<RET>",""
