"5b72","<C_YELLOW>老人<C_NONE>
この船は ルドラの港まで いっとる。乗るなら 早く乗りなされ。",""
"5bb5","<C_YELLOW>老人<C_NONE>
お客さん 切符を出してくだされ。
<PAGE>
<Xf8287417><JUMP5c5e>船に 乗りますか？
<Xf69229><JUMP5c3b><Xf9000206><ASM6b26><Xf828af17><JUMP5c5e><Xf028><SET0400><ITEM>を 渡しました。<SND0103><PAGE>
よい旅を してくだされ。<END>
<LOC5c3b><CLEAR>もうすぐ 出発じゃ。早くしなされ。<END>
<LOC5c5e>切符が ないようじゃな。",""
"5c76","<C_YELLOW>子ども<C_NONE>
ぼくの父さんと母さんは ふたりとも
お店屋さんを してるんだよ。

でも すぐそばで やってるから
さみしくないんだ。",""
"5ced","<C_YELLOW>老人<C_NONE>
わしらは セリスの町が おそわれて
しまったので 娘の家がある この町に逃げてきたのです。

逃げた人たちの ほとんどは
苦労しとるというのに わしらは
こうして 身を寄せる所があって
本当に 助かりましたわい。",""
"5dba","<C_YELLOW>男<C_NONE>
ここは ねえさん夫婦の 家なんだ。
表で 道具屋と呪文屋をやってるから
何か 買っていってくれよ。",""
"5e1c","<C_YELLOW>女<C_NONE>
<IF_NOT00f5><JUMP5e7e>この町と ナスールの町の あいだには竜の卵があるから 簡単には 行けなくなってしまったの。<END>
<LOC5e7e>司祭 バーバラさまって すごいのね。でも セリオスさまたちは いったい
どうなさったのかしら？",""
"5ed8","<C_YELLOW>女<C_NONE>
セリオス国王さまを はじめとする
英雄たちが モンスターの 退治に
のりだされたらしいわよ。

<IF_NOT00f5><JUMP5f5d>これで もう安心していられるわね。<END>
<LOC5f5d>ソルディスとモレストンの竜の卵からモンスターが 出てこなくなったのも
きっと あの方たちのおかげよ。",""
"5fbf","<C_YELLOW>老人<C_NONE>
わしゃ 若いころから まじめに
こつこつと 働いてきたのに ちっとも金がたまらんかったわい。",""
"601e","<C_YELLOW>男<C_NONE>
いらっしゃい 切符が いるのかい？
１つ 100 Gold だけど
<Xf20761><JUMP60d1><Xf65317><JUMP60ed>どうする 切符を 買うかい？<Xf69229><JUMP6096><Xf30761><Xf128><CLEAR>まいどー。<END>
<LOC6096><CLEAR>からかうのは やめてくれ おれだっていろいろと 忙しいんだ。<END>
<LOC60d1>お金が 足りないみたいだよ。<END>
<LOC60ed>もう 持てないみたいだよ。",""
"610b","<C_YELLOW>呪文屋<C_NONE>
いらっしゃいませ。
ここは 呪文屋です。<RET_N>",""
"613b","また来てください。",""
"614e","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"6186","また来てくださいね。",""
"625b","どれを 売ってくれますか？
<RET_N>",""
"6276"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"62a2","それは残念です。

<RET_N>",""
"62b4","どうも ありがとうございます。
<RET_N>",""
"619b","おや？これ以上持てないようですね。

<RET>",""
"61bf","どれを買ってくれますか？
<RET_N>",""
"61d9","<ITEM>だね。
どうも ありがとう。

<RET>",""
"61f6","あら いやだ。もう持てませんわよ。

<RET>",""
"6219","何を 買ってくれます？
<RET_N>",""
"6230","<ITEM>ですね。
ありがとう ございます。

<RET>",""
