"5b38","<C_YELLOW>ジャン<C_NONE>
バズヌーンの城にいる ハリーが
作った 武器はいかがですか？",""
"5b7b","<CLEAR>値段が高いのは 武器を売った金を
ドラゴンの エサ代にするからなんだ。

ドラゴンを育てるのは 金が
かかるんだよ。",""
"5be9","<C_YELLOW>ボイル<C_NONE>
わしは 若いころ ドラゴン牧場の
あるじを しておったのじゃ。<IF_NOT00f5><JUMP5da0>

ドラゴンは プライドが高くて
なかなか 人には なつかないのじゃがファーレーンの セリオス国王さま
だけは 別なのじゃ。

ちょうど ドラゴンの子どもが 卵からかえったとき 初めて見たから 親だと思っているのじゃよ。

それで セリオスさまを 背中に乗せて空を 飛んだりしているのじゃ。

このところ 牧場には いない
ようじゃから きっと また
ファーレーンにでも 遊びに
行っとるのじゃろう。<LOC5da0>",""
"5dda","<C_YELLOW>ノーマ<C_NONE>
私たちは 牧場を 息子のジャンに
まかせて ここで隠居してるんです。",""
"5da1","<C_YELLOW>ボイル<C_NONE>
あんたがた 他人の持ち物を
勝手に のぞくでない。",""
"5e24","<C_YELLOW>商人<C_NONE>
私は エメから逃げてきたんです。
かわいそうだと思ったら 何か
買っていってください。

<RET>",""
"5e7f","また来てくださいね。",""
"5e94","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"5ecc","また来てくださいね。",""
"5f44","どれを 売ってくれますか？
<RET_N>",""
"5f5f"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"5f8b","それは残念です。

<RET_N>",""
"5f9d","どうも ありがとうございます。
<RET_N>",""
"5ee1","おや？これ以上持てないようですね。

<RET>",""
"5f05","どれを買ってくれますか？
<RET_N>",""
"5f1f","<ITEM>だね。
どうも ありがとう。

<RET>",""
