"5b06","<C_YELLOW>兵士<C_NONE>
王子さま ききましたよ。
竜の卵を戻したのは 王子さまたちの
活躍だったそうじゃないですか。",""
"5b66","<C_YELLOW>兵士<C_NONE>
エメのオアシスを 復旧させるため
若い兵士たちが 出かけております。

でも 昔 あそこは 悪い人たちの
たまり場だったんです。
また 昔のように ならなければ
いいのですが ･ ･ ･",""
"5c14","<C_YELLOW>兵士<C_NONE>
王子さま いったい どのようにして
あのモンスターを いなくしたのか
ぜひ 教えてください。",""
"5c72","<C_YELLOW>兵士<C_NONE>
私は 今まで フレイアさまのことを
信じていなかったんです。

でも 今回のことを きっかけに
信じることに したんです。
週に１回は ヨルドに お祈りに
行こうと思っています。",""
"5d1e","<C_YELLOW>男<C_NONE>
おれは 道具屋なんだが 店のほうは
女房にまかせてあるから おれは
品物を 仕入れに行くだけでいいんだ。",""
"5d86","<C_YELLOW>男<C_NONE>
この近くに カザミの塔という 古い
塔があったんだけど ずっと前の
大地震で 沈んじまったんだよ。

発明家のハリーが それを見て すごくがっかりしてたから 話をきいたら
あの塔には 思い出が あったんだ
とかって言ってたなあ。

そういえば 昔は よくあの塔から
大凧で 空を飛んでいたからなあ。",""
"5e9f","<C_YELLOW>女<C_NONE>
アートス国王さまは ハリーさんの
発明に 協力するために お城の中に
研究室を 作ったのよ。",""
"5efb","<C_YELLOW>女<C_NONE>
この国の お姫さま ディーナ姫は
ファーレーンの セリオス国王さまの
所へ 嫁いでいったのよ。

私が まだ 若かったころなんだけど
それはもう お似合いのカップルで
かなり 話題になっていたわよ。",""
"5fb8","<C_YELLOW>呪文屋<C_NONE>
いらっしゃい。<RET_N>",""
"5fd0","またどうぞ。",""
"5fdd","<C_YELLOW>道具屋<C_NONE>
あら いらっしゃい。
どんな ご用ですか？<RET_N>",""
"600e","また おいでください。",""
"6024","おや？これ以上持てないようですね。

<RET>",""
"6048","どれを買ってくれますか？
<RET_N>",""
"6062","<ITEM>だね。
どうも ありがとう。

<RET>",""
"607f","あらまあ もう持てないわよ。

<RET>",""
"609c","どれを買ってくれるの？
<RET_N>",""
"60b4","<ITEM>ね。
どうも ありがとう。

<RET>",""
"60d7","なにを 売ってくれるの？
<RET_N>",""
"60f0"," Gold になるわよ
それでも いいかしら？
<RET_N>",""
"6118","あら それは残念だわ。

<RET_N>",""
"612f","どうも ありがとう。
<RET_N>",""
