"5b06","<C_YELLOW>兵士<C_NONE>
うわさによると ラヌーラの 竜の祭の司祭さまが エメの近くの 竜の卵に
入っていったそうなんです。

そして しばらくすると モンスターが出てこなくなったそうなんですよ。",""
"5bae","<C_YELLOW>兵士<C_NONE>
この国の 砂漠の真中あたりに エメ
というオアシスが あったのです。

そこが モンスターに おそわれて
だれも いなくなってしまったのです。

今は モンスターも いないのですが
また出てくるかも しれないので
まだ だれも 戻ってきていません。",""
"5c99","<C_YELLOW>兵士<C_NONE>
モンスターが いなくなったのは
ラヌーラの バーバラという司祭の
おかげだっていう 話なんだけど。

セリオスさまたちの おかげじゃ
ないんだろうか？",""
"5d2d","<C_YELLOW>兵士<C_NONE>
いくら 司祭だといっても 本当に
モンスターを いなくしたのかな？
ただの偶然じゃないかなぁ ･ ･ ･",""
"5d92","<C_YELLOW>男<C_NONE>
おれは 道具屋なんだが 店のほうは
女房にまかせてあるから おれは
品物を 仕入れに行くだけでいいんだ。",""
"5dfa","<C_YELLOW>男<C_NONE>
この近くに カザミの塔という 古い
塔があったんだけど ずっと前の
大地震で 沈んじまったんだよ。

発明家のハリーが それを見て すごくがっかりしてたから 話をきいたら
あの塔には 思い出が あったんだ
とかって言ってたなあ。

そういえば 昔は よくあの塔から
大凧で 空を飛んでいたからなあ。",""
"5f13","<C_YELLOW>女<C_NONE>
アートス国王さまは ハリーさんの
発明に 協力するために お城の中に
研究室を 作ったのよ。",""
"5f6f","<C_YELLOW>女<C_NONE>
この国の お姫さま ディーナ姫は
ファーレーンの セリオス国王さまの
所へ 嫁いでいったのよ。

私が まだ 若かったころなんだけど
それはもう お似合いのカップルで
かなり 話題になっていたわよ。",""
"602c","<C_YELLOW>呪文屋<C_NONE>
いらっしゃい。<RET_N>",""
"6044","またどうぞ。",""
"6051","<C_YELLOW>道具屋<C_NONE>
あら いらっしゃい。
どんな ご用ですか？<RET_N>",""
"6082","また おいでください。",""
"6098","おや？これ以上持てないようですね。

<RET>",""
"60bc","どれを買ってくれますか？
<RET_N>",""
"60d6","<ITEM>だね。
どうも ありがとう。

<RET>",""
"60f3","あらまあ もう持てないわよ。

<RET>",""
"6110","どれを買ってくれるの？
<RET_N>",""
"6128","<ITEM>ね。
どうも ありがとう。

<RET>",""
"614b","なにを 売ってくれるの？
<RET_N>",""
"6164"," Gold になるわよ
それでも いいかしら？
<RET_N>",""
"618c","あら それは残念だわ。

<RET_N>",""
"61a3","どうも ありがとう。
<RET_N>",""
