"5bb2","<C_YELLOW>船長<C_NONE>
この船は モレストン共和国の
リシェール行きだ。
乗るなら 早く 乗ってくれ。",""
"5c03","<C_YELLOW>船長<C_NONE>
お客さん 切符 持ってるかい？
<PAGE>
<Xf8287417><JUMP5cb0>船に 乗りますか？
<Xf69229><JUMP5c6e><Xf9000206><ASM6b26><Xf828af17><JUMP5cb0><Xf028><SET0400><ITEM>を 渡しました。<SND0103><END>
<LOC5c6e><CLEAR>なんだ 乗る気がないなら こっちに
来ないでくれ じゃまになるんだ。<END>
<LOC5cb0>切符は そこで売ってるぞ。",""
"5cca","<C_YELLOW>男<C_NONE>
ちょっと あなたたち 足もとに
気をつけてくださいよ。

ここが 有名な発明家 ハリーの家だ。ハリーは おれの友人なんだけど
城の研究室に こもりっきりなんだ。

だから おれが ここの管理人になってあげているんだ。",""
"5d98","<C_YELLOW>女<C_NONE>
ここの定期船は とっても時間に
きびしいから 乗り遅れる人が
けっこういるのよ。",""
"5dea","<C_YELLOW>女<C_NONE>
発明家のハリーさんは 昔から
いろいろな物を 作っているのよ。

今は お城に研究室を作ってもらって
そこで 研究しているから ここには
めったに 帰ってこないのよ。",""
"5e8a","<C_YELLOW>老人<C_NONE>
<IF_NOT00f5><JUMP5f18>エメのオアシスのそばに 竜の卵が
できたと よろこんでおったら
そこから モンスターが出てきおった。

竜の卵とは いったい 何なのじゃ？<END>
<LOC5f18>わしゃ 見たんじゃ。
ラヌーラの司祭 バーバラさまが
モンスターの出現を 止めたのじゃ。",""
"5f6c","<C_YELLOW>男<C_NONE>
はい いらしゃい。
ここは キップウリバあるよ。
ひとつ 100 Gold ね。

<Xf23860><JUMP600a><Xf65317><JUMP6022>切符を 買いますか？<Xf69229><JUMP5fef><Xf33860><Xf128><CLEAR>ども ありがと。<END>
<LOC5fef><CLEAR>ほんとに いらないあるか？<END>
<LOC600a>おカネ たりないあるよ。<END>
<LOC6022>もう もてないあるよ。",""
"603c","<C_YELLOW>武器屋<C_NONE>
いらっしゃい。<RET_N>",""
"6054","またどうぞ。",""
"6061","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"6099","また来てくださいね。",""
"6111","どれを 売ってくれますか？
<RET_N>",""
"612c"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"6158","それは残念です。

<RET_N>",""
"616a","どうも ありがとうございます。
<RET_N>",""
"60ae","おや？これ以上持てないようですね。

<RET>",""
"60d2","どれを買ってくれますか？
<RET_N>",""
"60ec","<ITEM>だね。
どうも ありがとう。

<RET>",""
