"5c00","<IF_NOT0404><JUMP5f06><CLEAR0404><IF0050><JUMP5f45><SET0049><CH1>
よお おめぇ まだこりずに
うろちょろ してんのかよ？

<CH0>
やあ この間は ありがとう。

<CH1>
この間は おめえのせいで おっさん
よばわり されたんだかんな。

いつまでも うろちょろ してねえで
家帰って おとなしくしてろってんだ。

<CH0>
ごめんなさい。
ぼくのせいで いやな思いを
させてしまったみたいで ･ ･ ･

<CH1>
ふん。

<CH0>
でも どう見たって、おじさんなんて
年には 見えないのに。

<CH1>
･ ･ ･ なあ なあ。
おれって いくつぐらいに 見える？

<CH0>
んー ２１か２ぐらい じゃないかな。

<CH1>
そうか そうか、そうだよな。
おれは ランドーっていうんだ。

<CH0>
ぼくは <CALL6d1f>。

<CH1>
そうか <CALL6d1f>か。
ところで お前、何してんだ？
この間から うろちょろして。

<CH0>
リーゼルのお城に 行くんだ。

<CH1>
城だぁ？ うそつけ。
ガキに なんの用が あるんだよ。

<CH0>
ちょっと 用事があるんだ。

<CH1>
用事？ どんな用事なんだ 教えろよ。<JUMP5f29><LOC5f06><CH1>
なあ どんな用なんだよ 教えろよ。<LOC5f29>

<CH0>
それは ちょっと ･ ･ ･。<END>
<LOC5f45><CH1>
ようよう おめえ 王子なんだって？

<CH0>
ど、どうして !?

<CH1>
ひとりで 親書を 持ってきて この後
世界を旅するんだろ？
門番から やっとで きき出したんだぜ。

おれも 旅しようと 思ってるんだがよ。どうだ？ いっしょに 行こうぜ。

<CH0>
だめだよ。
父から 供を連れずに ひとりで
行くようにって 言われてるんだから。

<CH1>
そんなの わかりゃしねえよ。
<WAIT>
んっ!?
<WAIT>
そうだ !!

供と いっしょじゃ いけないんだろ。もともと おれは 供じゃないよな？<WAIT>
仲間だろ な ･ か ･ ま。

そうだろ？ 旅の仲間だろ おれは？

それに お前さん ひとりで 旅してて
また 変な奴に からまれたら
どうすんだ？

その点 おれがいたら 心強いぞ。
おれはな こう見えたって 呪文使い
なんだぜ。

<CH0>
呪文使い？ その体で？
ぼくが知ってる 呪文使いってのは

<CH1>
きゃしゃで ひよわで ･･･ ･･･
なんだろ？

おれは そういう先入観が 大っきらいなんだ。

呪文の勉強をしながら 体力作りにも
はげんだのさ。見ろ この筋肉。
このままでも 剣士で 通用するだろ？

まあ いつまでも こんなこと
話してても しょうがねえ。
さあ行くぞ 王子 !!

<CH0>
もう 強引だな ･ ･ ･
じゃあ 旅の仲間として ひとこと
言わせてもらうよ。

<CH1>
んっ !? なんだよ。

<CH0>
ぼくは ルディアの町に 住んでいる
少年 <CALL6d1f>だ。
王子なんかじゃないよ。

<CH1>
そうか そうだったな まちがえたぜ。じゃ、行こうぜ <CALL6d1f>。

<X1c>ランドーが 仲間になりました。<X0c0301><X04><ASMd70a><Xf7><SET0048>

<CH1>
そういえばよ <CALL6d1f>。
その古くせえ武器 何とかならねえか？もう こっとう品だぜ。

さっさと 売っぱらっちまったら
いいのによ。",""
"646e","<CALL6cf7><IF0050><JUMP6587><IF004a><JUMP6558><SET004a>この先は お城になっている。
お城に 何か用があるのか？

<Xf7><CH0>
ぼくは ファーレーン王国の
<CALL6d1f>王子です。

この親書を <CALL6cfe>に
お渡ししたいのですが。

<CALL6cf7>ファ、ファーレーンの !?
これは 失礼いたしました。
<CALL6cfe>は ２階におられます。<END>
<LOC6558><CALL6cfe>は ２階におります。
どうぞ お入りください。<END>
<LOC6587><IF_NOT004d><JUMP6593><IF004c><JUMP65dd><LOC6593><SET004c>お、王子さま。
ついつい しゃべって しまいました。申し訳 ございません。<END>
<LOC65dd><IF_NOT004f><JUMP65e9><IF004e><JUMP6650><LOC65e9><SET004e>王子さまに お会いしたのは 初めて
でしたので うれしくて だれかに
言いたくて しかたがなかったのです。<END>
<LOC6650><SET004b>王子さま、本当は あいつだって
言いたくて 言いたくて しかたが
なかったんですよ。

でも それを 私が言ってしまったので頭にきているんです。",""
"66da","<CALL6cf7><IF0050><JUMP67da><IF004a><JUMP67ab><SET004a>おい、その剣は何だ？ そんな物を
持って 城に入ることはできんぞ。

<Xf7><CH0>
ぼくは ファーレーン王国の王子で
<CALL6d1f>と言います。

国王から <CALL6cfe>への親書を
預かって参りました。

<CALL6cf7>こっ、これは 失礼しました。
<LOC67ab><CALL6cfe>は お城の２階です。
どうぞ お入りください。<END>
<LOC67da><IF_NOT004d><JUMP67e6><IF004c><JUMP682a><LOC67e6><SET004d>私は よせって いったのですが
あいつが しゃべってしまったんです。<END>
<LOC682a><IF_NOT004f><JUMP6836><IF004b><JUMP688a><LOC6836><SET004f>こんなに口の軽いやつは 見たことが
ありませんよ。
門番なんかに しておけませんね。<END>
<LOC688a>私は 門番のかがみです。
そのような 軽い行動は いっさい
いたしません。

あいつとは 違うんですから ･ ･ ･",""
"68f0","<X1e>男<X04>
世の中が 暗黒に包まれた時
竜の卵から 真紅の竜がかえり
邪悪なものを焼きつくす。

こんな言い伝え 知ってますか？
うちの父がよく言っていたんですよ。",""
"6985","<X1e>男<X04>
きいてくれよ 見ちゃったんだ
<CALL6cfe>の 後継ぎ候補たち !!

ここだけの 話だけどな。
あの３人じゃ、だれが なっても
先が不安だよ。",""
"6a03","<X1e>女<X04>
うちの子は スライムを 捕まえて
きたりするから 困ってるのよ。

この前なんか 私が 気づかずに
ふんづけちゃったのよ。
気持ち悪いったら ありゃしない。",""
"6a99","<X1e>老人<X04>
この前の地震は きっと竜の卵が
かえる しるしに ちがいないわい。",""
"6adf","<X1e>子供<X04>
ねーねー お兄ちゃん。
スライム つっつくとねー
おもしろいんだよ。

ぼく それが 大好きなんだ。
でもねー ママは 怒るんだよ。",""
"6cf7","<X1e>兵士<X04><RETN>",""
"6cfe","ジェストンさま<RET_IL>",""
"6d1f","アトラス<RET_IL>",""
