"5c48","<X1e>ハーベイ<X04>
<IF0115><JUMP61ab>ガードのやつら わしの 秘密の場所を知ったから あんな所で じゃまを
しとるのじゃろうか？<IF_NOT010c><JUMP6257><IF_NOT009c><JUMP6257><IF_NOT010b><JUMP6257><SET0115><PAGE>
<CH1>
なあ じいさん。
あんた 昔 酒屋だったんだって？

<X1e>ハーベイ<X04>
ああ そうじゃ。
昔は よかった 今のように 隠れて
作る必要が なかったからのう。

<CH0>
隠れて !?

<X1e>ハーベイ<X04>
はっ しっ しまった。
今の話は ガードたちには 内緒に
しておいてくれんか？

<CH1>
タダでか？

<CH0>
ランドー !!
<CH2>
ランドーさん、やめてあげなさいよ。

<CH1>
いいんだよ。

なあ じいさん おれは 酒が
欲しいんだけど １つ ゆずって
くれねえかなあ？

<X1e>ハーベイ<X04>
それは 残念じゃったのう。
うまい酒は もう１本も残っておらん。

つい最近のことじゃが 酒の材料の
キノコの王様が生えている わしの
秘密の場所が ガードたちに 知れて
しまったようなのじゃ。

いつ 行っても 入口で ガードが
見張っていて 中に入ることができず
材料を 取りにいけないのじゃよ。

わしは キノコの王様でないと 酒は
作らんことにしとるから このごろは
おいしい酒を ちっとも作っておらん。

前に作って とっておいたやつも もうなくなってしまったのじゃ。

しかたなく その辺に あるキノコで
酒を 作ってみたのじゃが どうも
うまくなくてなぁ。

そういうわけじゃから 悪いが 酒は
あきらめてくれんか。

<CH0>
それじゃ その キノコの王様を
取ってきたら 作ってくれますか？

<X1e>ハーベイ<X04>
かまわんが お前さんたち ガードに
コネでもあるのか？

秘密の場所の入口は ガードが
見張っておるぞ。

<CH1>
いいから その秘密の場所を
教えてくれよ あっというまに
取ってきてやるからよ。

<X1e>ハーベイ<X04>
うむ ･ ･ ･
<LOC61ab>だれにも 言うでないぞ。

ここを出て イシュタの方に向かって
行くと 四つ角がある。

そこを ず～っと東に 行った所に
アネスの塔があり その塔のいちばん
下が わしの秘密の場所じゃ。<LOC6257>",""
"6295","<X1e>老人<X04>
昔は よかったものじゃ。
酒は 自由に飲めたし あまり
きびしいこともなかった。

今じゃ 皇帝に逆らったら すぐに
収容所に 連れて行かれてしまう。",""
"6327","<X1e>男<X04>
イズーに 行けなくなったので
友人と 連絡がとれなくなって
しまったんだ。

皇帝は どうして あんなことを
するんだろう？",""
"639f","<X1e>男<X04>
城にいる 皇帝やガードたちは かなりぜいたくな生活を しているらしいぜ。

おれたちには ぜいたくは するなと
言っているくせに ･ ･ ･",""
"6422","<X1e>男<X04>
せっかく 今年は豊作で 喜んでたのに皇帝の命令で ほとんどを 持って
行かれちまったよ。",""
"647b","<X1e>女<X04>
なに あなたたちは？
お洗濯のじゃま しないでくれる。",""
"64b4","<X1e>女<X04>
うちの子は 水遊びが 好きで
よく水路に入って 遊んでいるの。

この前 あそこの水路は お城まで
つながっているって 言ってたけど
本当かしら？",""
"6540","<X1e>子ども<X04>
わーい わーい。
お兄ちゃん ぼくの秘密基地に
連れていってあげようか？

でも やっぱり やーめた。",""
"65a7","<X1e>レイシア<X04>
<SET0111><IF0400><JUMP65ef>この水路は お城の中まで 通じてるの。さあ 行くわよ。<END>
<LOC65ef>あなたたち 知っていたの？
この水路から お城に潜入するのよ。
じゃあ 行くわよ。",""
"663d","<X1e>ヤミ屋<X04>
何の用だ？<RETN>",""
"6651","まいど どうも。",""
"6258","<X1e>ハーベイ<X04>
こらこら それは大事な物が入っとる。さわるでない。",""
"671a","<X0b>は 宝箱を開けました。
宝箱の中には<RET_IL>",""
"66b5","どれを 売りたいんだ？
<RETN>",""
"66cc"," Gold で買ってやるよ。
いいだろ？
<RETN>",""
"66ef","何だよ 売ってくれねえのか。

<RETN>",""
"670c","ありがとよ。
<RETN>",""
"6661","これ以上 持てないみたいだな。

<RET_IL>",""
"6680","何を買いたいんだ？
<RETN>",""
"6694","<X0e>だな。
まいど どうも。

<RET_IL>",""
