"5b33","<CALL5e1a>あら 王子さま。
前と比べて ふんいきが 変わった
ような気がしますわよ。",""
"5b7c","<CALL5e1a>まあ、王子さま。
お元気そうで なによりです。",""
"5bac","<CALL5e21>王子さま もう モンスターは
出てこないのでしょうか？",""
"5be3","<C_YELLOW>男<C_NONE>
あ、王子さま いらっしゃい。
王子さまが いなくなったので
ここも さみしくなってしまいました。",""
"5c44","<C_YELLOW>男<C_NONE>
もう２度と モンスターなんか
出てきてほしくないですね。
やっぱり 平和が いいですよ。",""
"5c9d","<C_YELLOW>女<C_NONE>
ま、王子さま ずいぶん おめしものが汚れているようですけど 洞窟の
探検でもされたのですか？",""
"5cfb","<C_YELLOW>子供<C_NONE>
またモンスターが 出てくるかも
しれないから まだ 町の外には
出ちゃいけないんだって。",""
"5d56","<C_YELLOW>パーカー<C_NONE>
王子さま モンスターが いなく
なったのは どうしてなんだべ？",""
"5e1a","<C_YELLOW>侍女<C_NONE><RET_N>",""
"5e21","<C_YELLOW>兵士<C_NONE><RET_N>",""
"5ac8","<C_YELLOW>武器屋<C_NONE>
王子さま やっぱり 平和はいいですね竜の卵も 元に戻ったみたいだし
やっと 安心して生活ができますよ。",""
"5d9c","<C_YELLOW>道具屋<C_NONE>
いや これは王子さま。
モンスターが いないと こんなにも
安心していられるとは ･ ･ ･ 

平和というのは いいもんですなぁ。",""
