"5b80","<C_YELLOW>兵士<C_NONE>
先日は 失礼いたしました。

ファーレーンの王子さまであったとは存じませんでした。
どうか お許しください。",""
"5bee","<C_YELLOW>兵士<C_NONE>
アトラス王子さまですね？
どうぞ お城に お入りください。
今日は 竜の祭の 前夜祭なんですよ。",""
"5c50","<C_YELLOW>子供<C_NONE>
さっきねー おこづかい もらったんだ。これから おいしいものを いっぱい
食べるんだよ。",""
"5cab","<C_YELLOW>老人<C_NONE>
ふぉっふぉっふぉ。
前にいるのは わしの娘夫婦なんじゃ。

昔 娘にひどいことを したんじゃが
それが縁で こんなに やさしい人と
いっしょに なったんじゃよ。",""
"5d47","<C_YELLOW>男<C_NONE>
ねえさんたちは 毎年 竜の祭を
見るために はるばる リシェールから来てくれるんだ。",""
"5d9c","<C_YELLOW>男<C_NONE>
私は モレストンの リシェールの港で道具屋と呪文屋を やってるんです。

リシェールに 来たときには ぜひ
寄ってみてください。",""
"5e19","<C_YELLOW>女<C_NONE>
毎年 竜の祭を 見に来てるんだけど
今年は とくに にぎやかになりそうでたのしみだわ。",""
"5e70","<C_YELLOW>女<C_NONE>
うちの おじいちゃんは お祭が
なによりも 大好きなんですよ。",""
"5eb0","<C_YELLOW>ギャリー<C_NONE>
今年も 竜の祭を 迎えられて 長生き
したかいが あったわい。
わしゃ祭が 何よりも 好きなんじゃ。

いやー 本当に 楽しみじゃのう。",""
"5f37","<C_YELLOW>男<C_NONE>
よぉ 今日はよぉ 前夜祭なんだぜぇ。年によぉ １回しか ねえんだぞぉ。
めでたいことだよなぁ。",""
"5f96","<C_YELLOW>男<C_NONE>
こいつさあ １週間前から ずっと
飲みっぱなしなんだよ。
あんまり 相手にしないほうがいいぞ。",""
"5ff5","<C_YELLOW>男<C_NONE>
明日は いよいよ 竜の祭だ。
ほんとに めでたいよな。
はっはっはっは ･ ･ ･",""
"6042","<C_YELLOW>武器屋<C_NONE>
いらっしゃい。<RET_N>",""
"605a","またどうぞ。",""
"6067","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"609f","また来てくださいね。",""
"60b4","<C_YELLOW>バーテン<C_NONE>
１杯 いかがですか？<Xf69229><JUMP60e6><CLEAR><IF0410><JUMP612c><IF0411><JUMP61c7><END>
<LOC60e6><CLEAR>そうですか ･ ･ ･
今なら 竜の祭の サービスで
タダなんですけどね ･ ･ ･<END>
<LOC612c>おや あなたは 未成年ですね？
ラヌーラでは 未成年に 酒を
飲ませた人も 罪になるんです。

いくら 前夜祭でも だめなものは
だめなんですよ。
あきらめてください。<END>
<LOC61c7>はい どうぞ。
料金は 竜の祭の サービスですから
タダになってます。<Xf666d6><JUMP6218>

<SET0418><ASMd67f><UNSET0418><LOC6218>",""
"627c","どれを 売ってくれますか？
<RET_N>",""
"6297"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"62c3","それは残念です。

<RET_N>",""
"62d5","どうも ありがとうございます。
<RET_N>",""
"6219","おや？これ以上持てないようですね。

<RET>",""
"623d","どれを買ってくれますか？
<RET_N>",""
"6257","<ITEM>だね。
どうも ありがとう。

<RET>",""
