"6281","<C_YELLOW>ナレサ隊長<C_NONE>
おお 意外と早かったな。
さあ 行くぞ。",""
"62b4","<C_YELLOW>ナレサ隊長<C_NONE>
おーい お前たち ここを開けるんだ。",""
"62e4","<C_YELLOW>ガード<C_NONE>
どんな ご用でしょうか？

<C_YELLOW>ナレサ隊長<C_NONE>
レジスタンスを 連行した。
ここを 開けるんだ。

<C_YELLOW>ガード<C_NONE>
はっ しばらく お待ちください。",""
"6368","<C_YELLOW>ガード<C_NONE>
さっ どうぞ お入りください。

<C_YELLOW>ナレサ隊長<C_NONE>
よし 今だ !!
奥にいるガードを 頼む。",""
"63c0","<C_YELLOW>ナレサ隊長<C_NONE>
よし カギは 手に入れた !!
ついてこい !!",""
"63f5","<C_YELLOW>ナレサ隊長<C_NONE>
<IF0167><JUMP6446>早く !! だれも こないうちに
レジスタンスたちを 救け出すんだ。<END>
<LOC6446>早く マスターを 助けに行ってくれ。マスターほど 指導者にふさわしい
人たちはいない。",""
"6499","<C_YELLOW>ボザ<C_NONE>
<IF0167><JUMP64c3>おい あの隊長は 何者なんだ？<END>
<LOC64c3>おれたちも 仲間を助けたら プロスに行くから 早く 先に行っていてくれ。",""
"6508","<CH0>
マスターは どこにいるんだ？
<C_YELLOW>レイシア<C_NONE>
それが たいへんなのよ。

マスターたちは この部屋に
いたらしくて 手紙がおいてあったの。

それによると 彼らは皇帝の命令で
新しい強力な兵器を 作らされていた
らしいの。

それが 完成したら すぐに ここに
入れられていたんだけど その兵器で
始末されることになって プロスに
連れて行かれると 書いてあったわ。

<CH0>
何だって？
早く 助けないと たいへんだ。

レイシア、このナレサ隊長は
ぼくたちの 味方だ。

皇帝から 政権を奪い マスターを
新しい指導者として むかえることを
望んでいるんだ。

ぼくたちは プロスに行く。
隊長と ３人で 他の仲間たちを
助けておいてくれ。

<C_YELLOW>レイシア<C_NONE>
わかったわ あとは 引き受けるわ。
マスターのことを 頼むわよ。",""
"6797","<C_YELLOW>レイシア<C_NONE>
ここは だいじょうぶ。
早く プロスに 行って マスターを
助け出して。",""
"5eaf","<C_YELLOW>ガード<C_NONE>
そういえば さっき捕まえた
レジスタンス。
危ないところだったな。

<C_YELLOW>ガード<C_NONE>
ああ お前が たまたま あそこで
さぼってなかったら 潜入されてたぜ。

<C_YELLOW>ガード<C_NONE>
さぼってたんじゃなくて
巡回してたと 言ってくれよな。

<C_YELLOW>ガード<C_NONE>
まあ 潜入される前に 見つけたから
内緒にしといてやるよ。

もし潜入されて レジスタンスたちを
救出されていたら 今ごろは きっと
命がなかったぜ。

<C_YELLOW>ガード<C_NONE>
ああ そうならなかったんだから
さぼっていたことは 内緒だぞ。",""
"605b","<C_YELLOW>ガード<C_NONE>
なあ 知ってるか？
ここに 護送される途中で 逃走した
やつのこと。

<C_YELLOW>ガード<C_NONE>
いや おれは知らんが 知り合いか？

<C_YELLOW>ガード<C_NONE>
おれも きいただけなんだが 何でも
ナレサ隊長といって 城門の警備を
担当していたらしいぜ。

そいつは 反乱計画を 立てていたが
どこからか 情報が洩れたために
未然に 捕まえられたんだとさ。

<C_YELLOW>ガード<C_NONE>
そうなのか。
でも いったい どこに かくれて
るんだろうな。

ウイルの門は しめたままだから
ここから ウイルまでのあいだに
いるに 決まってるんだけどな。

<C_YELLOW>ガード<C_NONE>
けっこう 見つからないもんだな。

でも まあ 時間の問題だろ。
そのうち 捕まるさ。",""
