"5e61","<C_YELLOW>船長<C_NONE>
この船は モレストン共和国の
リシェール行きだ。
乗るなら 早く 乗ってくれ。",""
"5eb2","<C_YELLOW>船長<C_NONE>
お客さん 切符 持ってるかい？
<PAGE>
<Xf8287417><JUMP5f5f>船に 乗りますか？
<Xf69229><JUMP5f1d><Xf9000206><ASM6b26><Xf828af17><JUMP5f5f><Xf028><SET0400><ITEM>を 渡しました。<SND0103><END>
<LOC5f1d><CLEAR>なんだ 乗る気がないなら こっちに
来ないでくれ じゃまになるんだ。<END>
<LOC5f5f>切符は そこで売ってるぞ。",""
"5f79","<C_YELLOW>男<C_NONE>
ちょっと あなたたち 足もとに
気をつけてくださいよ。

ここが 有名な発明家 ハリーの家だ。ハリーは おれの友人なんだけど
城の研究室に こもりっきりなんだ。

だから おれが ここの管理人になってあげているんだ。",""
"6047","<C_YELLOW>女<C_NONE>
ここの定期船は とっても時間に
きびしいから 乗り遅れる人が
けっこういるのよ。",""
"6099","<C_YELLOW>女<C_NONE>
発明家のハリーさんは 昔から
いろいろな物を 作っているのよ。

今は お城に研究室を作ってもらって
そこで 研究しているから ここには
めったに 帰ってこないのよ。",""
"6139","<C_YELLOW>老人<C_NONE>
エメのオアシスのそばに 竜の卵が
できたと よろこんでおったら
そこから モンスターが出てきおった。

竜の卵とは いったい 何なのじゃ？",""
"5cc8","<C_YELLOW>ボアード<C_NONE>
いやー ちょっと とばしすぎたな。
あぶなく ぶつかるとこだったぜ。

さあ 王子さま ここが ルドラの港だ。

<CH0>
ありがとう。料金は？

<C_YELLOW>ボアード<C_NONE>
そんなの いらねえよ。
どうしてもって言うなら 珍しい酒か
宝石でもくれよ。

それより その娘さんと うまくやれよ。おやじさんたちには 黙っててやるよ。

<CH0>
えっ 何のこと？

<C_YELLOW>ボアード<C_NONE>
とぼけるなよ わかってるって。<WAIT>
じゃあな また 遊びに来いよ。
酒でも持ってな ハッハッハ。",""
"61c1","<C_YELLOW>男<C_NONE>
はい いらしゃい。
ここは キップウリバあるよ。
ひとつ 100 Gold ね。

<Xf28d62><JUMP625f><Xf65317><JUMP6277>切符を 買いますか？<Xf69229><JUMP6244><Xf38d62><Xf128><CLEAR>ども ありがと。<END>
<LOC6244><CLEAR>ほんとに いらないあるか？<END>
<LOC625f>おカネ たりないあるよ。<END>
<LOC6277>もう もてないあるよ。",""
"6291","<C_YELLOW>武器屋<C_NONE>
いらっしゃい。<RET_N>",""
"62a9","またどうぞ。",""
"62b6","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"62ee","また来てくださいね。",""
"6366","どれを 売ってくれますか？
<RET_N>",""
"6381"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"63ad","それは残念です。

<RET_N>",""
"63bf","どうも ありがとうございます。
<RET_N>",""
"6303","おや？これ以上持てないようですね。

<RET>",""
"6327","どれを買ってくれますか？
<RET_N>",""
"6341","<ITEM>だね。
どうも ありがとう。

<RET>",""
