"5bde","<C_YELLOW>船長<C_NONE>
やあ お客さん。
もう 船が 故障する心配はないよ。
新しい船にしたんだ。",""
"5c2b","<C_YELLOW>船長<C_NONE>
新しい船は 乗りごこちが いいぞ。
ぜひ 乗ってみてくれ。

<Xf8287417><JUMP5caf>船に のりますか？
<Xf69229><JUMP5ce1><Xf9000204><ASM6b26><Xf828af17><JUMP5caf><SET0400><Xf028><ITEM>を 渡しました。<SND0103><END>
<LOC5caf>切符が ないじゃないか。
向こうで 買ってきてくれ。<END>
<LOC5ce1>心配するなよ 大丈夫だって
言ってるだろ。",""
"5d0a","<C_YELLOW>修理工のボブ<C_NONE>
やっと 船長が 船を 新しくして
くれたんだ。

これで しばらくは 修理の必要が
ないから 仕事が楽になったよ。",""
"5d81","<C_YELLOW>男<C_NONE>
あー 酒がうまいぜ。
心配ごとが ないから 酒がうまくて
たまらねえよ。",""
"5dca","<C_YELLOW>老人<C_NONE>
モンスターが いなくなって また
静かな生活が できるわい。

一時は またあの悪神 アグニージャが復活したのかと心配で 夜もろくに
眠れなかったんじゃ。",""
"5e61","<C_YELLOW>男<C_NONE>
この町の呪文屋は モンスターが
いなくなったというのに いまだに
客が たくさん来るって 喜んでたぜ。",""
"5ec7","<C_YELLOW>男<C_NONE>
いらっしゃい。
ネリアまで行くには 切符１枚で
料金は 100 Gold だ。

<Xf65317><JUMP5fb0><Xf2ca5f><JUMP5f94>切符を 買いますか？<Xf69229><JUMP5f6b><Xf3ca5f><Xf128><CLEAR>はい どうぞ。船に のるまで なくさないでください。<END>
<LOC5f6b><CLEAR>やっぱりね。
買わないと 思いましたよ。
<END>
<LOC5f94>お金が 足りないじゃないか。<END>
<LOC5fb0>もう 持てないみたいだよ。",""
"5fce","<C_YELLOW>バーテン<C_NONE>
<IF0411><JUMP601e><IF0412><JUMP5feb><IF0413><JUMP6148><LOC5feb>未成年に 酒は出せないな。
悪いけどあきらめてくれ。<END>
<LOC601e><IF0029><JUMP6148>ああっ ランドーさんじゃないか。

あなたには 酒は 出せないな。
いつも いつも つけをためるだけで
払ったことなんか ないんだから。

<SET0029><CH1>
そんなこと 言うなよ。
これからは つけになんかしないで
金 払って 飲むからよ。

<C_YELLOW>バーテン<C_NONE>
うーん 本当でしょうね？
それじゃあ 今までのことは 忘れて
あげましょう。<END>
<LOC6148>１杯 10 Gold だけど <Xf2aa61><JUMP6199>酒を飲むかい？<Xf69229><JUMP6198><Xf3aa61><CLEAR>はい どうぞ。<Xf6c2d6><JUMP6197>

<SET0418><ASMd6bc><UNSET0418><LOC6197><END>
<LOC6198><RET><LOC6199>金が足りないよ。",""
"61ae","<C_YELLOW>呪文屋<C_NONE>
はい いらっしゃい。
便利な呪文は いかがですか。<RET_N>",""
"61e7","またどうぞ。",""
"61f4","<C_YELLOW>道具屋<C_NONE>
いらっしゃいませ。
どのような ご用でしょうか？<RET_N>",""
"622c","また来てくださいね。",""
"62a4","どれを 売ってくれますか？
<RET_N>",""
"62bf"," Gold になるけど
それでも よろしいですか？
<RET_N>",""
"62eb","それは残念です。

<RET_N>",""
"62fd","どうも ありがとうございます。
<RET_N>",""
"6241","おや？これ以上持てないようですね。

<RET>",""
"6265","どれを買ってくれますか？
<RET_N>",""
"627f","<ITEM>だね。
どうも ありがとう。

<RET>",""
