"5b0c","<X1e>兵士<X04>
これは 王子さま。ジェストンさまは
城の２階に いらっしゃいます。
どうぞ お入りください。",""
"5b6b","<X1e>男<X04>
世の中が 暗黒に包まれた時
竜の卵から 真紅の竜がかえり
邪悪なものを焼きつくす。

こんな言い伝え 知ってますか？
父が よく言っていたんですけど
全然 話が違いましたね。
まさか モンスターが 出てくるとは。",""
"5c36","<X1e>男<X04>
きいてくれよ ジェストンさまの
後継ぎ候補が 追い出されたんだ。

あいつらを 追い出しちゃって
後継ぎは どうするんだろう？",""
"5cb1","<X1e>女<X04>
うちの子に 遊び友だちが できたの。マスクーンから 逃げてきたという
２人の男の子なのよ。

<IF0015><JUMP5d6e>でも 母親は ラルファに
逃げたらしくて 今は 別々なのよ。
早く いっしょに なれればいいけど。<END>
<LOC5d6e>ほら そこにいるのが その子たちの
お母さんなのよ。",""
"5da0","<X1e>老人<X04>
<IF00ff><JUMP5db3><IF0015><JUMP5e3a><LOC5db3>この前の地震は 竜の卵が かえる
しるしに ちがいないと 思って
いたのじゃ。

でも まさか モンスターが 生まれて
くるとは 思わなかったわい。<END>
<LOC5e3a>セリオスさまが モンスター退治に
行かれてから ずいぶん たっておるがどうなさったのじゃろう。",""
"5e95","<X1e>フォルス<X04>
<IF00ff><JUMP5f61>フォッフォッフォ
子供は 元気なのが一番じゃ。

わしの家で 遊んでいた 子どもたちを連れて ここまで逃げてきたのじゃ。
<IF0015><JUMP5f60>母親は ラルファに いるそうじゃからそのうち ここに来ることじゃろう。<LOC5f60><END>
<LOC5f61>モンスターが いなくなったので
マスクーンに行って 町を 作り
直そうと 思っておるんじゃ。",""
"5fb8","<X1e>エリック<X04>
わしは 昔 この町に住んでいたことがあったのじゃよ。
なつかしいのう ･ ･ ･",""
"600b","<X1e>子供<X04>
ママがね 町から外に出るなって
言うんだよ。

<IF00ff><JUMP6070>こわいモンスターが いるから
だめなんだって。

<LOC6070>でも 遊び友だちが できたから
町の中にいても おもしろいけどね。",""
"60af","<X1e>子供<X04>
<IF0015><JUMP611b>ぼくのお母さんは ラルファに
いるんだって でも さみしくないんだここで 友だちが できたんだもん。<END>
<LOC611b>ぼくたちは マスクーンから 逃げて
きたんだ。

この前まで お母さんと はなればなれだったんだけど やっと いっしょに
なれたんだよ。",""
"6199","<X1e>子供<X04>
ぼくたち いつも ２人でかくれんぼをしてたんだけど ３人でやったら
もっと おもしろかったよ。",""
"61fa","<X1e>女<X04>
私 モンスターが現れてから 子どもとはなればなれに なっていたの。
でも やっと いっしょになれたのよ。",""
"6262","<X1e>武器屋<X04>
はい いらっしゃい。<RETN>",""
"627f","またどうぞ。",""
"628c","<X1e>道具屋<X04>
いらっしゃいませ。
どのような ご用でしょうか？<RETN>",""
"62c4","また来てくださいね。",""
"633c","どれを 売ってくれますか？
<RETN>",""
"6357"," Gold になるけど
それでも よろしいですか？
<RETN>",""
"6383","それは残念です。

<RETN>",""
"6395","どうも ありがとうございます。
<RETN>",""
"62d9","おや？これ以上持てないようですね。

<RET_IL>",""
"62fd","どれを買ってくれますか？
<RETN>",""
"6317","<X0e>だね。
どうも ありがとう。

<RET_IL>",""
